date,load
2019-10-22,125.3
2019-10-23,126.1
2019-10-24,115.6
2019-10-25,206.9
2019-10-26,204.7
2019-10-27,192.2
2019-10-28,170.6
2019-10-29,177.7
2019-10-30,150.9
2019-10-31,125.4
2019-11-01,79.7
2019-11-02,83.4
2019-11-03,88.5
2019-11-04,91.5
2019-11-05,91.8
2019-11-06,89.2
2019-11-08,83.5
2019-11-09,107.9
2019-11-10,114.1
2019-11-11,113.3
2019-11-12,114.0
2019-11-13,114.4
2019-11-14,110.5
2019-11-15,101.8
2019-11-16,118.8
2019-11-17,122.5
2019-11-18,125.2
2019-11-19,115.7
2019-11-20,118.4
2019-11-21,122.6
2019-11-22,114.9
2019-11-23,118.1
2019-11-24,123.0
2019-11-25,122.9
2019-11-26,111.5
2019-11-27,116.5
2019-11-28,118.4
2019-11-29,107.4
2019-11-30,194.8
2019-12-01,199.8
2019-12-02,176.2
2019-12-03,185.3
2019-12-04,203.2
2019-12-05,201.3
2019-12-06,165.9
2019-12-08,101.3
2019-12-09,110.5
2019-12-10,115.6
2019-12-11,121.8
2019-12-12,113.6
2019-12-13,120.4
2019-12-14,128.5
2019-12-15,131.9
2019-12-16,136.6
2019-12-17,137.8
2019-12-18,136.9
2019-12-19,136.8
2019-12-20,136.2
2019-12-21,129.1
2019-12-22,118.4
2019-12-23,122.1
2019-12-24,121.0
2019-12-25,111.3
2019-12-26,95.7
2019-12-27,110.4
2019-12-28,101.7
2019-12-29,214.1
2019-12-30,220.1
2019-12-31,223.2
2020-01-01,222.6
2020-01-02,224.4
2020-01-03,218.5
2020-01-04,200.9
2020-01-05,89.9
2020-01-13,69.1
2020-01-14,77.1
2020-01-15,92.6
2020-01-16,100.7
2020-01-17,103.4
2020-01-18,95.8
2020-01-19,214.9
2020-01-20,207.9
2020-01-21,210.1
2020-01-22,214.6
2020-01-23,212.3
2020-01-24,207.1
2020-01-25,192.3
2020-01-26,116.7
2020-01-27,126.8
2020-01-28,129.4
2020-01-29,131.2
2020-01-30,127.1
2020-01-31,126.3
2020-02-01,116.6
2020-02-02,147.8
2020-02-03,135.6
2020-02-04,148.9
2020-02-05,155.6
2020-02-13,158.2
2020-02-14,157.5
2020-02-15,146.0
2020-02-16,123.5
2020-02-17,131.5
2020-02-18,131.0
2020-02-19,129.9
2020-02-20,131.2
2020-02-21,130.2
2020-02-22,116.6
2020-02-23,156.6
2020-02-24,165.3
2020-02-25,169.2
2020-02-26,170.7
2020-02-27,162.2
2020-02-28,162.0
2020-02-29,158.8
2020-03-01,125.7
2020-03-02,124.7
2020-03-03,120.2
2020-03-04,126.5
2020-03-05,129.7
2020-03-13,128.5
2020-03-14,114.1
2020-03-15,205.8
2020-03-16,210.4
2020-03-17,199.5
2020-03-18,214.9
2020-03-19,207.9
2020-03-20,210.1
2020-03-21,214.6
2020-03-22,74.2
2020-03-23,75.8
2020-03-24,73.2
2020-03-25,70.3
2020-03-26,73.8
2020-03-27,76.7
2020-03-28,79.3
2020-03-29,115.6
2020-03-30,118.0
2020-03-31,119.6
2020-04-01,112.8
2020-04-02,114.7
2020-04-03,114.3
2020-04-04,102.6
2020-04-05,107.6
2020-04-13,116.5
2020-04-14,121.2
2020-04-15,125.1
2020-04-16,125.6
2020-04-17,124.3
2020-04-18,116.8
2020-04-19,123.4
2020-04-20,126.5
2020-04-21,125.3
2020-04-22,129.7
2020-04-23,115.0
2020-04-24,120.0
2020-04-25,111.6
2020-04-26,189.3
2020-04-27,184.2
2020-04-28,189.4
2020-04-29,185.1
2020-04-30,183.5
2020-05-01,187.4
2020-05-02,179.9
2020-05-03,89.5
2020-05-04,91.0
2020-05-05,108.2
2020-05-13,106.9
2020-05-14,109.1
2020-05-15,120.2
2020-05-16,126.3
2020-05-17,123.6
2020-05-18,128.5
2020-05-19,131.6
2020-05-20,131.6
2020-05-21,133.0
2020-05-22,131.6
2020-05-23,122.9
2020-06-01,109.1
2020-06-02,115.8
2020-06-03,118.6
2020-06-04,119.4
2020-06-05,121.6
2020-07-01,120.5
2020-07-02,109.0
2020-07-03,204.6
2020-07-04,215.7
2020-07-05,217.8
2020-08-01,208.0
2020-08-02,209.3
2020-08-03,209.1
2020-08-04,198.2
2020-08-05,110.4
2020-09-01,119.5
2020-09-02,114.0
2020-09-03,97.2
2020-09-04,87.6
2020-09-05,99.1
2020-10-01,93.2
2020-10-02,228.1
2020-10-03,223.9
2020-10-04,237.2
2020-10-05,208.2
2020-11-01,205.8
2020-11-02,210.4
2020-11-03,199.5
2020-11-04,117.9
2020-11-05,124.0
2020-12-01,126.0
2020-12-02,127.3
2020-12-03,129.7
2020-12-04,128.4
2020-12-05,111.2
