date,load
2019-10-22,225.0
2019-10-23,230.2
2019-10-24,229.3
2019-10-25,195.4
2019-10-26,186.9
2019-10-27,169.4
2019-10-28,140.7
2019-10-29,149.7
2019-10-30,164.8
2019-10-31,169.2
2019-11-01,177.2
2019-11-02,179.9
2019-11-03,180.8
2019-11-04,180.7
2019-11-05,182.2
2019-11-06,188.7
2019-11-08,182.1
2019-11-09,209.1
2019-11-10,214.7
2019-11-11,218.5
2019-11-12,221.1
2019-11-13,222.6
2019-11-14,224.7
2019-11-15,227.0
2019-11-16,218.8
2019-11-17,222.0
2019-11-18,219.1
2019-11-19,212.2
2019-11-20,210.7
2019-11-21,212.6
2019-11-22,199.5
2019-11-23,231.6
2019-11-24,236.3
2019-11-25,236.7
2019-11-26,213.6
2019-11-27,198.8
2019-11-28,210.3
2019-11-29,216.8
2019-11-30,221.9
2019-12-01,225.2
2019-12-02,221.2
2019-12-03,210.1
2019-12-04,211.2
2019-12-05,203.4
2019-12-06,191.1
2019-12-08,180.1
2019-12-09,173.9
2019-12-10,192.6
2019-12-11,196.0
2019-12-12,202.0
2019-12-13,202.9
2019-12-14,205.5
2019-12-15,267.4
2019-12-16,269.9
2019-12-17,271.4
2019-12-18,271.8
2019-12-19,271.4
2019-12-20,269.4
2019-12-21,265.3
2019-12-22,253.5
2019-12-23,256.0
2019-12-24,257.5
2019-12-25,243.8
2019-12-26,211.0
2019-12-27,228.5
2019-12-28,220.9
2019-12-29,174.7
2019-12-30,180.4
2019-12-31,179.5
2020-01-01,167.9
2020-01-02,162.6
2020-01-03,162.8
2020-01-04,166.2
2020-01-05,223.3
2020-01-13,195.8
2020-01-14,194.5
2020-01-15,202.6
2020-01-16,203.6
2020-01-17,199.1
2020-01-18,200.1
2020-01-19,160.3
2020-01-20,165.3
2020-01-21,174.2
2020-01-22,180.9
2020-01-23,189.1
2020-01-24,194.2
2020-01-25,193.3
2020-01-26,197.6
2020-01-27,210.4
2020-01-28,212.3
2020-01-29,212.8
2020-01-30,211.5
2020-01-31,213.7
2020-02-01,211.1
2020-02-02,172.0
2020-02-03,167.8
2020-02-04,173.2
2020-02-05,178.6
2020-02-13,180.5
2020-02-14,178.8
2020-02-15,178.2
2020-02-16,253.2
2020-02-17,256.0
2020-02-18,257.0
2020-02-19,257.9
2020-02-20,258.1
2020-02-21,259.0
2020-02-22,253.7
2020-02-23,208.7
2020-02-24,209.7
2020-02-25,210.6
2020-02-26,213.5
2020-02-27,217.3
2020-02-28,213.2
2020-02-29,206.1
2020-03-01,238.3
2020-03-02,242.4
2020-03-03,227.7
2020-03-04,231.1
2020-03-05,236.6
2020-03-13,239.8
2020-03-14,243.1
2020-03-15,157.7
2020-03-16,154.9
2020-03-17,157.1
2020-03-18,160.3
2020-03-19,165.3
2020-03-20,174.2
2020-03-21,180.9
2020-03-22,164.4
2020-03-23,166.2
2020-03-24,169.0
2020-03-25,168.2
2020-03-26,171.8
2020-03-27,174.0
2020-03-28,176.4
2020-03-29,189.7
2020-03-30,196.9
2020-03-31,203.4
2020-04-01,199.3
2020-04-02,196.2
2020-04-03,202.3
2020-04-04,204.4
2020-04-05,210.6
2020-04-13,216.8
2020-04-14,218.2
2020-04-15,219.5
2020-04-16,219.1
2020-04-17,216.5
2020-04-18,217.7
2020-04-19,237.7
2020-04-20,239.3
2020-04-21,236.5
2020-04-22,213.7
2020-04-23,226.3
2020-04-24,230.6
2020-04-25,231.0
2020-04-26,216.9
2020-04-27,223.0
2020-04-28,227.5
2020-04-29,227.6
2020-04-30,223.5
2020-05-01,219.8
2020-05-02,219.9
2020-05-03,191.0
2020-05-04,178.5
2020-05-05,174.6
2020-05-13,181.1
2020-05-14,186.8
2020-05-15,197.2
2020-05-16,197.3
2020-05-17,270.1
2020-05-18,265.0
2020-05-19,262.7
2020-05-20,267.7
2020-05-21,267.7
2020-05-22,266.9
2020-05-23,261.6
2020-06-01,248.2
2020-06-02,250.3
2020-06-03,251.9
2020-06-04,253.1
2020-06-05,253.3
2020-07-01,255.1
2020-07-02,252.3
2020-07-03,186.4
2020-07-04,185.2
2020-07-05,186.3
2020-08-01,188.2
2020-08-02,195.1
2020-08-03,192.3
2020-08-04,180.0
2020-08-05,226.7
2020-09-01,234.3
2020-09-02,232.1
2020-09-03,232.0
2020-09-04,220.7
2020-09-05,221.5
2020-10-01,221.0
2020-10-02,172.7
2020-10-03,167.2
2020-10-04,156.6
2020-10-05,161.1
2020-11-01,157.7
2020-11-02,154.9
2020-11-03,157.1
2020-11-04,205.9
2020-11-05,206.3
2020-12-01,208.1
2020-12-02,209.8
2020-12-03,205.2
2020-12-04,203.3
2020-12-05,200.1
