date,load
2019-10-22,115.0
2019-10-23,116.0
2019-10-24,107.4
2019-10-25,164.8
2019-10-26,150.5
2019-10-27,152.2
2019-10-28,138.2
2019-10-29,157.1
2019-10-30,151.0
2019-10-31,144.9
2019-11-01,130.3
2019-11-02,143.3
2019-11-03,151.4
2019-11-04,137.6
2019-11-05,127.2
2019-11-06,130.9
2019-11-08,125.8
2019-11-09,109.0
2019-11-10,115.2
2019-11-11,115.8
2019-11-12,112.3
2019-11-13,117.8
2019-11-14,115.7
2019-11-15,106.1
2019-11-16,137.9
2019-11-17,148.7
2019-11-18,153.4
2019-11-19,156.5
2019-11-20,143.7
2019-11-21,142.6
2019-11-22,133.5
2019-11-23,118.7
2019-11-24,126.9
2019-11-25,128.7
2019-11-26,129.3
2019-11-27,130.4
2019-11-28,124.7
2019-11-29,114.6
2019-11-30,186.0
2019-12-01,186.4
2019-12-02,184.3
2019-12-03,168.4
2019-12-04,190.8
2019-12-05,180.4
2019-12-06,177.0
2019-12-08,131.3
2019-12-09,120.0
2019-12-10,138.7
2019-12-11,140.3
2019-12-12,143.5
2019-12-13,145.2
2019-12-14,151.7
2019-12-15,119.7
2019-12-16,120.9
2019-12-17,123.3
2019-12-18,122.5
2019-12-19,121.7
2019-12-20,120.6
2019-12-21,115.9
2019-12-22,110.4
2019-12-23,114.3
2019-12-24,113.5
2019-12-25,114.3
2019-12-26,113.2
2019-12-27,112.0
2019-12-28,108.3
2019-12-29,166.9
2019-12-30,173.9
2019-12-31,174.3
2020-01-01,162.9
2020-01-02,160.9
2020-01-03,166.7
2020-01-04,164.9
2020-01-05,100.0
2020-01-13,101.1
2020-01-14,114.5
2020-01-15,123.8
2020-01-16,132.2
2020-01-17,129.0
2020-01-18,113.1
2020-01-19,164.1
2020-01-20,170.8
2020-01-21,168.6
2020-01-22,164.9
2020-01-23,152.9
2020-01-24,169.5
2020-01-25,169.2
2020-01-26,138.4
2020-01-27,133.3
2020-01-28,135.1
2020-01-29,165.8
2020-01-30,171.8
2020-01-31,171.0
2020-02-01,164.5
2020-02-02,128.2
2020-02-03,120.5
2020-02-04,118.3
2020-02-05,128.2
2020-02-13,140.5
2020-02-14,141.4
2020-02-15,139.1
2020-02-16,117.9
2020-02-17,112.6
2020-02-18,108.2
2020-02-19,114.2
2020-02-20,115.4
2020-02-21,114.2
2020-02-22,104.1
2020-02-23,164.0
2020-02-24,183.5
2020-02-25,194.5
2020-02-26,194.6
2020-02-27,198.5
2020-02-28,191.8
2020-02-29,176.8
2020-03-01,106.4
2020-03-02,109.1
2020-03-03,106.8
2020-03-04,109.6
2020-03-05,110.9
2020-03-13,110.0
2020-03-14,103.3
2020-03-15,177.9
2020-03-16,161.8
2020-03-17,144.9
2020-03-18,164.1
2020-03-19,170.8
2020-03-20,168.6
2020-03-21,164.9
2020-03-22,140.1
2020-03-23,134.7
2020-03-24,139.9
2020-03-25,136.4
2020-03-26,124.2
2020-03-27,137.3
2020-03-28,142.5
2020-03-29,125.0
2020-03-30,128.1
2020-03-31,125.3
2020-04-01,118.6
2020-04-02,117.2
2020-04-03,99.6
2020-04-04,91.1
2020-04-05,119.2
2020-04-13,120.3
2020-04-14,121.8
2020-04-15,123.3
2020-04-16,126.7
2020-04-17,129.0
2020-04-18,121.8
2020-04-19,123.7
2020-04-20,129.7
2020-04-21,132.3
2020-04-22,129.6
2020-04-23,131.0
2020-04-24,124.0
2020-04-25,111.6
2020-04-26,152.9
2020-04-27,167.4
2020-04-28,155.0
2020-04-29,155.6
2020-04-30,160.6
2020-05-01,166.4
2020-05-02,174.5
2020-05-03,103.2
2020-05-04,120.1
2020-05-05,127.0
2020-05-13,107.4
2020-05-14,116.0
2020-05-15,112.9
2020-05-16,130.7
2020-05-17,113.4
2020-05-18,121.4
2020-05-19,119.9
2020-05-20,120.7
2020-05-21,121.4
2020-05-22,120.2
2020-05-23,111.2
2020-06-01,108.5
2020-06-02,110.9
2020-06-03,110.1
2020-06-04,110.4
2020-06-05,110.8
2020-07-01,114.1
2020-07-02,107.6
2020-07-03,171.8
2020-07-04,178.4
2020-07-05,172.2
2020-08-01,171.8
2020-08-02,170.8
2020-08-03,168.4
2020-08-04,153.1
2020-08-05,120.1
2020-09-01,115.5
2020-09-02,111.4
2020-09-03,115.5
2020-09-04,114.0
2020-09-05,109.7
2020-10-01,104.9
2020-10-02,167.6
2020-10-03,164.7
2020-10-04,164.8
2020-10-05,176.1
2020-11-01,177.9
2020-11-02,161.8
2020-11-03,144.9
2020-11-04,145.8
2020-11-05,168.7
2020-12-01,172.6
2020-12-02,174.4
2020-12-03,169.8
2020-12-04,145.5
2020-12-05,110.4
