date,load
2019-10-22,18.0
2019-10-23,18.1
2019-10-24,18.1
2019-10-25,18.5
2019-10-26,18.9
2019-10-27,18.5
2019-10-28,14.9
2019-10-29,16.2
2019-10-30,18.2
2019-10-31,18.4
2019-11-01,2.2
2019-11-02,2.4
2019-11-03,2.4
2019-11-04,2.4
2019-11-05,2.5
2019-11-06,2.6
2019-11-08,2.7
2019-11-09,17.7
2019-11-10,18.1
2019-11-11,18.1
2019-11-12,18.0
2019-11-13,18.0
2019-11-14,18.2
2019-11-15,17.7
2019-11-16,18.1
2019-11-17,18.6
2019-11-18,18.6
2019-11-19,18.7
2019-11-20,18.2
2019-11-21,18.1
2019-11-22,18.2
2019-11-23,18.2
2019-11-24,18.1
2019-11-25,17.5
2019-11-26,18.3
2019-11-27,18.3
2019-11-28,18.0
2019-11-29,17.4
2019-11-30,17.4
2019-12-01,16.6
2019-12-02,16.5
2019-12-03,16.0
2019-12-04,16.9
2019-12-05,17.4
2019-12-06,17.3
2019-12-08,7.5
2019-12-09,7.8
2019-12-10,8.0
2019-12-11,7.9
2019-12-12,7.8
2019-12-13,7.5
2019-12-14,7.6
2019-12-15,17.1
2019-12-16,18.5
2019-12-17,18.7
2019-12-18,18.7
2019-12-19,18.5
2019-12-20,18.4
2019-12-21,18.0
2019-12-22,18.6
2019-12-23,19.0
2019-12-24,19.0
2019-12-25,19.0
2019-12-26,18.8
2019-12-27,18.6
2019-12-28,18.2
2019-12-29,18.6
2019-12-30,18.7
2019-12-31,18.7
2020-01-01,18.5
2020-01-02,18.4
2020-01-03,18.4
2020-01-04,18.2
2020-01-05,18.6
2020-01-13,12.5
2020-01-14,14.1
2020-01-15,17.9
2020-01-16,18.6
2020-01-17,18.6
2020-01-18,18.4
2020-01-19,18.2
2020-01-20,18.6
2020-01-21,18.7
2020-01-22,18.7
2020-01-23,18.6
2020-01-24,18.6
2020-01-25,18.4
2020-01-26,18.7
2020-01-27,18.9
2020-01-28,19.0
2020-01-29,19.0
2020-01-30,18.8
2020-01-31,18.7
2020-02-01,18.3
2020-02-02,16.7
2020-02-03,14.6
2020-02-04,16.6
2020-02-05,17.7
2020-02-13,17.7
2020-02-14,17.7
2020-02-15,17.6
2020-02-16,17.3
2020-02-17,17.5
2020-02-18,17.4
2020-02-19,17.7
2020-02-20,17.5
2020-02-21,17.5
2020-02-22,17.3
2020-02-23,18.4
2020-02-24,18.5
2020-02-25,18.5
