date,load
2019-10-22,233.0
2019-10-23,228.3
2019-10-24,192.3
2019-10-25,154.5
2019-10-26,160.5
2019-10-27,161.3
2019-10-28,149.9
2019-10-29,164.2
2019-10-30,158.1
2019-10-31,142.7
2019-11-01,198.4
2019-11-02,206.6
2019-11-03,208.4
2019-11-04,217.0
2019-11-05,219.8
2019-11-06,219.0
2019-11-08,204.4
2019-11-09,168.5
2019-11-10,173.2
2019-11-11,177.3
2019-11-12,175.6
2019-11-13,172.8
2019-11-14,172.0
2019-11-15,164.1
2019-11-16,244.2
2019-11-17,248.9
2019-11-18,247.0
2019-11-19,247.8
2019-11-20,249.9
2019-11-21,242.1
2019-11-22,230.0
2019-11-23,207.9
2019-11-24,212.3
2019-11-25,219.5
2019-11-26,223.2
2019-11-27,226.2
2019-11-28,226.8
2019-11-29,210.2
2019-11-30,187.2
2019-12-01,185.6
2019-12-02,179.2
2019-12-03,178.9
2019-12-04,190.3
2019-12-05,198.1
2019-12-06,192.8
2019-12-08,192.6
2019-12-09,199.4
2019-12-10,208.4
2019-12-11,214.7
2019-12-12,214.5
2019-12-13,209.5
2019-12-14,204.1
2019-12-15,231.5
2019-12-16,233.9
2019-12-17,237.7
2019-12-18,240.9
2019-12-19,244.6
2019-12-20,242.0
2019-12-21,225.3
2019-12-22,184.5
2019-12-23,188.0
2019-12-24,196.1
2019-12-25,196.6
2019-12-26,204.2
2019-12-27,197.7
2019-12-28,178.7
2019-12-29,187.0
2019-12-30,191.6
2019-12-31,189.5
2020-01-01,194.7
2020-01-02,193.9
2020-01-03,190.9
2020-01-04,185.5
2020-01-05,253.3
2020-01-13,248.6
2020-01-14,255.2
2020-01-15,257.9
2020-01-16,259.2
2020-01-17,253.5
2020-01-18,239.0
2020-01-19,188.5
2020-01-20,195.2
2020-01-21,188.8
2020-01-22,190.0
2020-01-23,196.5
2020-01-24,196.1
2020-01-25,182.3
2020-01-26,235.1
2020-01-27,228.9
2020-01-28,233.5
2020-01-29,234.8
2020-01-30,239.3
2020-01-31,237.8
2020-02-01,223.6
2020-02-02,136.3
2020-02-03,137.1
2020-02-04,145.7
2020-02-05,153.5
2020-02-13,156.5
2020-02-14,155.1
2020-02-15,147.2
2020-02-16,207.6
2020-02-17,207.5
2020-02-18,206.0
2020-02-19,213.3
2020-02-20,219.0
2020-02-21,215.2
2020-02-22,201.9
2020-02-23,236.2
2020-02-24,226.9
2020-02-25,220.8
2020-02-26,228.3
2020-02-27,236.2
2020-02-28,232.3
2020-02-29,214.9
2020-03-01,213.2
2020-03-02,215.4
2020-03-03,216.7
2020-03-04,225.6
2020-03-05,226.8
2020-03-13,222.3
2020-03-14,207.3
2020-03-15,191.5
2020-03-16,183.5
2020-03-17,172.9
2020-03-18,188.5
2020-03-19,195.2
2020-03-20,188.8
2020-03-21,190.0
2020-03-22,214.5
2020-03-23,199.8
2020-03-24,182.0
2020-03-25,187.8
2020-03-26,186.6
2020-03-27,184.1
2020-03-28,197.1
2020-03-29,159.9
2020-03-30,165.2
2020-03-31,171.6
2020-04-01,171.4
2020-04-02,168.5
2020-04-03,166.9
2020-04-04,155.8
2020-04-05,237.1
2020-04-13,239.4
2020-04-14,242.5
2020-04-15,240.4
2020-04-16,243.4
2020-04-17,244.0
2020-04-18,231.5
2020-04-19,213.1
2020-04-20,218.6
2020-04-21,223.4
2020-04-22,223.3
2020-04-23,229.9
2020-04-24,215.2
2020-04-25,205.1
2020-04-26,175.5
2020-04-27,197.4
2020-04-28,199.3
2020-04-29,175.5
2020-04-30,179.1
2020-05-01,180.8
2020-05-02,173.7
2020-05-03,184.0
2020-05-04,195.8
2020-05-05,204.2
2020-05-13,204.0
2020-05-14,205.2
2020-05-15,199.3
2020-05-16,205.6
2020-05-17,233.6
2020-05-18,233.9
2020-05-19,239.1
2020-05-20,239.5
2020-05-21,238.3
2020-05-22,230.7
2020-05-23,214.3
2020-06-01,167.4
2020-06-02,165.0
2020-06-03,172.9
2020-06-04,174.5
2020-06-05,179.9
2020-07-01,177.1
2020-07-02,169.7
2020-07-03,171.9
2020-07-04,174.9
2020-07-05,172.6
2020-08-01,170.5
2020-08-02,179.2
2020-08-03,177.7
2020-08-04,167.9
2020-08-05,237.2
2020-09-01,245.1
2020-09-02,244.5
2020-09-03,251.9
2020-09-04,248.5
2020-09-05,247.7
2020-10-01,237.4
2020-10-02,184.6
2020-10-03,192.6
2020-10-04,195.9
2020-10-05,195.4
2020-11-01,191.5
2020-11-02,183.5
2020-11-03,172.9
2020-11-04,243.7
2020-11-05,247.8
2020-12-01,248.6
2020-12-02,246.5
2020-12-03,242.8
2020-12-04,226.7
2020-12-05,218.6
