date,load
2019-10-22,209.8
2019-10-23,209.8
2019-10-24,208.6
2019-10-25,196.4
2019-10-26,191.9
2019-10-27,200.8
2019-10-28,190.6
2019-10-29,213.1
2019-10-30,218.9
2019-10-31,217.0
2019-11-01,167.8
2019-11-02,164.6
2019-11-03,167.4
2019-11-04,159.7
2019-11-05,157.8
2019-11-06,157.7
2019-11-08,152.7
2019-11-09,160.5
2019-11-10,174.7
2019-11-11,176.6
2019-11-12,183.5
2019-11-13,194.0
2019-11-14,192.5
2019-11-15,189.2
2019-11-16,223.7
2019-11-17,220.4
2019-11-18,220.9
2019-11-19,228.0
2019-11-20,229.3
2019-11-21,229.4
2019-11-22,224.4
2019-11-23,190.9
2019-11-24,193.1
2019-11-25,192.6
2019-11-26,194.7
2019-11-27,192.1
2019-11-28,189.8
2019-11-29,194.5
2019-11-30,165.1
2019-12-01,169.3
2019-12-02,169.2
2019-12-03,168.5
2019-12-04,169.8
2019-12-05,168.4
2019-12-06,166.4
2019-12-08,139.9
2019-12-09,142.8
2019-12-10,147.5
2019-12-11,150.8
2019-12-12,154.9
2019-12-13,156.8
2019-12-14,152.8
2019-12-15,192.4
2019-12-16,210.8
2019-12-17,216.8
2019-12-18,223.0
2019-12-19,225.7
2019-12-20,236.2
2019-12-21,235.6
2019-12-22,182.7
2019-12-23,187.2
2019-12-24,192.7
2019-12-25,197.3
2019-12-26,199.6
2019-12-27,200.1
2019-12-28,199.6
2019-12-29,200.5
2019-12-30,205.9
2019-12-31,206.8
2020-01-01,199.1
2020-01-02,199.1
2020-01-03,199.8
2020-01-04,189.3
2020-01-05,220.8
2020-01-13,222.6
2020-01-14,234.2
2020-01-15,235.4
2020-01-16,233.4
2020-01-17,235.9
2020-01-18,234.4
2020-01-19,155.9
2020-01-20,164.2
2020-01-21,166.6
2020-01-22,163.8
2020-01-23,169.9
2020-01-24,166.9
2020-01-25,170.2
2020-01-26,204.0
2020-01-27,206.7
2020-01-28,205.5
2020-01-29,192.6
2020-01-30,190.1
2020-01-31,187.4
2020-02-01,198.2
2020-02-02,176.0
2020-02-03,164.0
2020-02-04,166.7
2020-02-05,168.6
2020-02-13,165.9
2020-02-14,160.2
2020-02-15,163.9
