date,load
2019-10-22,31.1
2019-10-23,31.3
2019-10-24,28.7
2019-10-25,29.1
2019-10-26,29.6
2019-10-27,29.4
2019-10-28,22.8
2019-10-29,26.6
2019-10-30,29.6
2019-10-31,34.0
2019-11-01,12.1
2019-11-02,13.1
2019-11-03,12.8
2019-11-04,13.3
2019-11-05,14.0
2019-11-06,14.1
2019-11-08,11.8
2019-11-09,27.3
2019-11-10,26.8
2019-11-11,27.9
2019-11-12,28.5
2019-11-13,27.8
2019-11-14,27.6
2019-11-15,25.3
2019-11-16,28.1
2019-11-17,28.1
2019-11-18,29.9
2019-11-19,29.2
2019-11-20,29.1
2019-11-21,28.0
2019-11-22,25.2
2019-11-23,28.4
2019-11-24,29.0
2019-11-25,28.0
2019-11-26,27.5
2019-11-27,26.9
2019-11-28,28.3
2019-11-29,27.9
2019-11-30,29.3
2019-12-01,30.1
2019-12-02,29.2
2019-12-03,30.2
2019-12-04,30.8
2019-12-05,31.1
2019-12-06,27.8
2019-12-08,16.5
2019-12-09,20.1
2019-12-10,21.0
2019-12-11,21.4
2019-12-12,20.7
2019-12-13,21.9
2019-12-14,22.4
2019-12-15,28.0
2019-12-16,29.2
2019-12-17,28.8
2019-12-18,27.1
2019-12-19,27.2
2019-12-20,26.6
2019-12-21,25.2
2019-12-22,29.4
2019-12-23,29.7
2019-12-24,30.3
2019-12-25,31.2
2019-12-26,29.2
2019-12-27,29.3
2019-12-28,27.6
2019-12-29,29.9
2019-12-30,31.6
2019-12-31,31.6
2020-01-01,31.7
2020-01-02,30.6
2020-01-03,31.0
2020-01-04,28.7
2020-01-05,26.4
2020-01-13,19.7
2020-01-14,23.4
2020-01-15,24.3
2020-01-16,23.8
2020-01-17,25.5
2020-01-18,22.7
2020-01-19,28.1
2020-01-20,28.2
2020-01-21,29.8
2020-01-22,29.0
2020-01-23,29.8
2020-01-24,27.0
2020-01-25,25.3
2020-01-26,25.4
2020-01-27,26.2
2020-01-28,25.3
2020-01-29,25.2
2020-01-30,26.7
2020-01-31,26.8
2020-02-01,24.8
2020-02-02,26.7
2020-02-03,22.4
2020-02-04,25.9
2020-02-05,27.2
2020-02-13,27.8
2020-02-14,27.6
2020-02-15,25.6
2020-02-16,29.9
2020-02-17,30.1
2020-02-18,30.3
2020-02-19,30.6
2020-02-20,30.4
2020-02-21,29.9
2020-02-22,27.3
2020-02-23,26.7
2020-02-24,27.4
2020-02-25,28.4
2020-02-26,28.0
2020-02-27,28.5
2020-02-28,28.6
2020-02-29,25.8
2020-03-01,30.8
2020-03-02,31.3
2020-03-03,27.9
2020-03-04,28.8
2020-03-05,30.2
2020-03-13,30.3
2020-03-14,28.4
2020-03-15,29.9
2020-03-16,29.9
2020-03-17,25.0
2020-03-18,28.1
2020-03-19,28.2
2020-03-20,29.8
2020-03-21,29.0
2020-03-22,11.9
2020-03-23,12.4
2020-03-24,12.6
2020-03-25,13.3
2020-03-26,13.1
2020-03-27,13.2
2020-03-28,13.0
2020-03-29,26.4
2020-03-30,27.2
2020-03-31,27.9
2020-04-01,26.5
2020-04-02,27.2
2020-04-03,27.4
2020-04-04,25.9
2020-04-05,27.7
2020-04-13,28.2
2020-04-14,29.3
2020-04-15,28.2
2020-04-16,28.7
2020-04-17,28.0
2020-04-18,25.1
