date,load
2019-05-06,220.3
2019-05-07,222.9
2019-05-08,219.3
2019-05-09,197.7
2019-05-10,165.1
2019-05-11,122.6
2019-05-12,245.9
2019-05-13,253.7
2019-05-14,264.8
2019-05-15,229.6
2019-05-16,220.4
2019-05-17,206.3
2019-05-18,210.9
2019-05-19,122.1
2019-05-20,129.0
2019-05-21,108.6
2019-05-22,126.4
2019-05-23,132.7
2019-05-24,133.3
2019-05-25,126.3
2019-05-26,86.3
2019-05-27,74.7
2019-05-28,69.6
2019-05-29,63.1
2019-05-30,66.9
2019-05-31,57.6
2019-06-02,56.1
2019-06-03,113.4
2019-06-04,119.7
2019-06-05,124.5
2019-06-06,125.7
2019-06-07,122.0
2019-06-08,117.0
2019-06-09,90.7
2019-06-10,102.8
2019-06-11,92.4
2019-06-12,105.3
2019-06-13,104.0
2019-06-14,105.3
2019-06-15,95.3
2019-06-16,97.9
2019-06-17,146.2
2019-06-18,158.9
2019-06-19,169.5
2019-06-20,161.7
2019-06-21,139.4
2019-06-22,142.4
2019-06-23,150.2
2019-06-24,105.1
2019-06-25,106.5
2019-06-26,111.2
2019-06-27,111.0
2019-06-28,112.9
2019-06-29,114.3
2019-06-30,99.3
2019-07-01,163.9
2019-07-02,192.4
2019-07-03,209.5
2019-07-04,221.9
2019-07-05,239.1
2019-07-06,245.6
2019-07-07,239.4
2019-07-08,77.9
2019-07-08,75.3
2019-07-09,68.5
2019-07-09,81.2
2019-07-10,83.7
2019-07-10,91.0
2019-07-11,100.8
2019-07-11,91.6
2019-07-12,100.0
2019-07-12,105.3
2019-07-13,104.4
2019-07-14,106.3
2019-07-15,102.7
2019-07-16,98.9
2019-07-17,124.5
2019-07-18,130.5
2019-07-19,124.2
2019-07-20,115.1
2019-07-21,114.6
2019-07-22,119.6
2019-07-23,117.9
2019-07-24,96.6
2019-07-25,96.3
2019-07-26,101.0
2019-07-27,97.9
2019-07-28,102.1
2019-07-29,102.4
2019-07-30,98.4
2019-07-31,232.0
2019-08-01,206.1
2019-08-02,246.5
2019-08-03,228.4
2019-08-04,242.1
2019-08-05,263.8
2019-08-06,259.3
2019-08-08,135.7
2019-08-09,142.3
2019-08-10,143.6
2019-08-11,145.4
2019-08-12,160.4
2019-08-13,168.2
2019-08-14,171.0
2019-08-15,130.8
2019-08-16,129.7
2019-08-17,120.4
2019-08-18,110.3
2019-08-19,105.7
2019-08-20,118.0
2019-08-21,114.3
2019-08-22,103.0
2019-08-23,105.0
2019-08-24,109.4
2019-08-25,107.5
2019-08-26,114.0
2019-08-27,114.7
2019-08-28,111.3
2019-08-29,238.1
2019-08-30,239.6
2019-08-31,243.0
2019-09-01,224.0
2019-09-02,225.2
2019-09-03,227.9
2019-09-04,216.8
2019-09-05,95.3
2019-09-06,96.5
2019-09-08,102.4
2019-09-09,103.9
2019-09-10,105.6
2019-09-11,105.7
2019-09-12,166.0
2019-09-13,133.7
2019-09-14,147.9
2019-09-15,177.2
2019-09-16,192.9
2019-09-17,206.0
2019-09-18,211.6
2019-09-19,118.1
2019-09-20,95.9
2019-09-21,100.7
2019-09-22,98.6
2019-09-23,104.6
2019-09-24,112.8
2019-09-25,108.5
2019-09-26,146.2
2019-09-27,151.2
2019-09-28,141.5
2019-09-29,138.5
2019-09-30,118.8
2019-10-01,118.9
2019-10-02,110.9
2019-10-03,108.1
2019-10-04,116.9
2019-10-05,118.0
2019-10-06,120.1
2019-10-08,119.0
2019-10-09,114.9
2019-10-10,109.1
2019-10-11,156.3
2019-10-12,151.4
2019-10-13,153.8
2019-10-14,151.1
2019-10-15,137.9
2019-10-16,136.9
2019-10-17,134.9
2019-10-18,96.1
2019-10-19,105.4
2019-10-20,111.4
2019-10-21,112.0
2019-10-22,111.6
2019-10-23,110.4
2019-10-24,104.6
2019-10-25,256.1
2019-10-26,229.1
2019-10-27,233.8
2019-10-28,220.4
2019-10-29,226.5
2019-10-30,176.1
2019-10-31,124.2
2019-11-01,78.2
2019-11-02,82.0
2019-11-03,88.1
2019-11-04,84.5
2019-11-05,85.4
2019-11-06,83.3
2019-11-08,67.8
2019-11-09,99.0
2019-11-10,98.0
2019-11-11,102.6
2019-11-12,104.0
2019-11-13,101.8
2019-11-14,101.3
2019-11-15,93.0
2019-11-16,106.3
2019-11-17,110.6
2019-11-18,111.8
2019-11-19,107.5
2019-11-20,111.0
2019-11-21,116.5
2019-11-22,116.9
2019-11-23,101.4
2019-11-24,105.8
2019-11-25,104.8
2019-11-26,102.9
2019-11-27,105.3
2019-11-28,103.6
2019-11-29,98.7
2019-11-30,203.3
2019-12-01,210.1
2019-12-02,185.6
2019-12-03,228.6
2019-12-04,256.0
2019-12-05,240.2
2019-12-06,237.6
2019-12-08,110.1
2019-12-09,116.2
2019-12-10,114.1
2019-12-11,123.5
2019-12-12,115.0
2019-12-13,121.2
2019-12-14,129.8
2019-12-15,130.1
2019-12-16,129.2
2019-12-17,134.2
2019-12-18,131.3
2019-12-19,131.4
2019-12-20,132.6
2019-12-21,126.9
2019-12-22,110.7
2019-12-23,114.1
2019-12-24,110.8
2019-12-25,97.8
2019-12-26,94.7
2019-12-27,103.7
2019-12-28,97.2
2019-12-29,237.2
2019-12-30,251.9
2019-12-31,255.0
2020-01-01,264.6
2020-01-02,259.7
2020-01-03,259.0
2020-01-04,248.8
2020-01-05,92.2
2020-01-13,69.5
2020-01-14,78.1
2020-01-15,91.1
2020-01-16,92.5
2020-01-17,96.0
2020-01-18,89.2
2020-01-19,291.7
2020-01-20,268.9
2020-01-21,262.6
2020-01-22,244.6
2020-01-23,234.5
2020-01-24,215.0
2020-01-25,174.4
2020-01-26,119.0
2020-01-27,126.8
2020-01-28,125.9
2020-01-29,126.3
2020-01-30,126.1
2020-01-31,123.5
2020-02-01,114.7
2020-02-02,148.4
2020-02-03,133.1
2020-02-04,148.4
2020-02-05,154.6
2020-02-13,155.3
2020-02-14,152.6
2020-02-15,140.8
2020-02-16,108.1
2020-02-17,112.7
2020-02-18,113.5
2020-02-19,113.8
2020-02-20,115.0
2020-02-21,112.8
2020-02-22,107.4
2020-02-23,150.1
2020-02-24,156.9
2020-02-25,169.9
2020-02-26,168.9
2020-02-27,152.1
2020-02-28,152.0
2020-02-29,162.4
2020-03-01,108.2
2020-03-02,112.0
2020-03-03,112.6
2020-03-04,113.5
2020-03-05,113.0
2020-03-13,111.8
2020-03-14,103.6
2020-03-15,284.4
2020-03-16,271.4
2020-03-17,270.0
2020-03-18,291.7
2020-03-19,268.9
2020-03-20,262.6
2020-03-21,244.6
2020-03-22,73.9
2020-03-23,75.8
2020-03-24,69.6
2020-03-25,72.4
2020-03-26,74.0
2020-03-27,75.9
2020-03-28,77.7
2020-03-29,106.4
2020-03-30,106.4
2020-03-31,106.7
2020-04-01,95.3
2020-04-02,99.0
2020-04-03,101.7
2020-04-04,94.2
2020-04-05,99.2
2020-04-13,102.9
2020-04-14,107.7
2020-04-15,112.8
2020-04-16,114.1
2020-04-17,111.7
2020-04-18,112.3
2020-04-19,102.8
2020-04-20,105.2
2020-04-21,105.8
2020-04-22,92.4
2020-04-23,100.2
2020-04-24,104.3
2020-04-25,97.3
2020-04-26,181.3
2020-04-27,162.6
2020-04-28,186.4
2020-04-29,198.8
2020-04-30,186.0
2020-05-01,190.3
2020-05-02,188.4
2020-05-03,88.2
2020-05-04,91.2
2020-05-05,100.5
2020-05-13,105.4
2020-05-14,112.9
2020-05-15,121.1
2020-05-16,129.2
2020-05-17,113.0
2020-05-18,120.2
2020-05-19,120.5
2020-05-20,123.8
2020-05-21,126.0
2020-05-22,127.2
2020-05-23,121.6
2020-06-01,100.2
2020-06-02,102.1
2020-06-03,107.9
2020-06-04,112.0
2020-06-05,114.0
2020-07-01,113.8
2020-07-02,108.5
2020-07-03,235.3
2020-07-04,242.9
2020-07-05,246.2
2020-08-01,214.3
2020-08-02,219.2
2020-08-03,228.4
2020-08-04,224.1
2020-08-05,111.2
2020-09-01,116.5
2020-09-02,114.0
2020-09-03,101.7
2020-09-04,91.6
2020-09-05,97.3
2020-10-01,93.8
2020-10-02,290.1
2020-10-03,282.1
2020-10-04,300.0
2020-10-05,289.9
2020-11-01,284.4
2020-11-02,271.4
2020-11-03,270.0
2020-11-04,124.3
2020-11-05,124.4
2020-12-01,130.8
2020-12-02,129.4
2020-12-03,132.1
2020-12-04,132.1
2020-12-05,120.4
