date,load
2019-10-22,74.2
2019-10-23,73.0
2019-10-24,75.0
2019-10-25,110.7
2019-10-26,96.5
2019-10-27,99.9
2019-10-28,104.7
2019-10-29,108.1
2019-10-30,107.8
2019-10-31,104.9
2019-11-01,82.8
2019-11-02,88.8
2019-11-03,91.6
2019-11-04,70.3
2019-11-05,82.7
2019-11-06,82.9
2019-11-08,81.0
2019-11-09,74.8
2019-11-10,71.3
2019-11-11,69.1
2019-11-12,69.7
2019-11-13,72.7
2019-11-14,71.2
2019-11-15,69.4
2019-11-16,75.2
2019-11-17,75.2
2019-11-18,77.2
2019-11-19,76.4
2019-11-20,78.0
2019-11-21,79.4
2019-11-22,78.2
2019-11-23,70.9
2019-11-24,72.1
2019-11-25,68.5
2019-11-26,69.8
2019-11-27,70.8
2019-11-28,66.3
2019-11-29,68.4
2019-11-30,96.9
2019-12-01,90.2
2019-12-02,87.6
2019-12-03,86.7
2019-12-04,108.2
2019-12-05,106.1
2019-12-06,110.7
2019-12-08,87.5
2019-12-09,68.2
2019-12-10,91.4
2019-12-11,97.8
2019-12-12,97.1
2019-12-13,100.6
2019-12-14,101.9
2019-12-15,77.5
2019-12-16,77.6
2019-12-17,77.1
2019-12-18,76.1
2019-12-19,75.6
2019-12-20,74.8
2019-12-21,77.4
2019-12-22,67.6
2019-12-23,70.3
2019-12-24,67.9
2019-12-25,69.1
2019-12-26,53.8
2019-12-27,54.9
2019-12-28,63.9
2019-12-29,113.0
2019-12-30,103.6
2019-12-31,109.1
2020-01-01,106.4
2020-01-02,102.7
2020-01-03,104.2
2020-01-04,108.6
2020-01-05,67.3
2020-01-13,66.1
2020-01-14,65.6
2020-01-15,69.3
2020-01-16,66.9
2020-01-17,52.5
2020-01-18,66.8
2020-01-19,78.9
2020-01-20,69.9
2020-01-21,76.5
2020-01-22,59.2
2020-01-23,69.9
2020-01-24,70.2
2020-01-25,71.2
2020-01-26,79.5
2020-01-27,70.9
2020-01-28,75.0
2020-01-29,85.6
2020-01-30,89.7
2020-01-31,90.8
2020-02-01,85.3
2020-02-02,94.4
2020-02-03,86.3
2020-02-04,81.3
2020-02-05,91.3
2020-02-13,93.0
2020-02-14,93.6
2020-02-15,92.0
2020-02-16,71.7
2020-02-17,74.6
2020-02-18,74.9
2020-02-19,78.6
2020-02-20,77.4
2020-02-21,74.4
2020-02-22,75.7
2020-02-23,88.1
2020-02-24,92.8
2020-02-25,98.6
2020-02-26,100.3
2020-02-27,105.7
2020-02-28,106.1
2020-02-29,105.7
2020-03-01,80.1
2020-03-02,79.7
2020-03-03,79.5
2020-03-04,70.5
2020-03-05,80.2
2020-03-13,79.9
2020-03-14,82.1
2020-03-15,107.8
2020-03-16,101.6
2020-03-17,83.7
2020-03-18,78.9
2020-03-19,69.9
2020-03-20,76.5
2020-03-21,59.2
2020-03-22,74.6
2020-03-23,73.4
2020-03-24,76.5
2020-03-25,79.1
2020-03-26,82.8
2020-03-27,83.2
2020-03-28,84.4
2020-03-29,79.4
2020-03-30,75.1
2020-03-31,74.0
2020-04-01,74.4
2020-04-02,74.6
2020-04-03,75.7
2020-04-04,75.8
2020-04-05,67.6
2020-04-13,71.9
2020-04-14,71.4
2020-04-15,73.1
2020-04-16,71.7
2020-04-17,70.8
2020-04-18,73.3
2020-04-19,73.5
2020-04-20,74.3
